HD 164284 18:00:15.7   4:22:07 14/09/1997 01:57:42  1500.0 164284eb.fit  
HD 164284 18:00:15.7   4:22:07 22/09/1996 01:21:54  1800.0 164284db.fit  
HD 164284 18:00:15.7   4:22:07 26/08/1991 00:39:44  2400.0 164284aa.fit  
HD 167128 18:17:07.4 -56:01:24 29/08/1991 02:20:22  3600.0 167128ad.fit  
HD 173948 18:52:12.9 -62:11:16 26/08/1991 01:29:56  1800.0 173948aa.fit  
HD 174237 18:46:43.0  52:59:17 04/09/1992 19:09:01  2400.0 a174237c.fit  
HD 174237 18:46:43.0  52:59:17 05/09/1992 19:10:20  2400.0 a174237d.fit  
HD 174638 18:50:04.7  33:21:46 06/09/1992 18:45:24   600.0 a174638e.fit  
HD 174638 18:50:04.7  33:21:46 06/09/1992 21:05:13   600.0 a174638f.fit  
HD 175869 18:57:16.5   2:32:07 29/08/1991 03:25:05  5400.0 175869ad.fit  
HD 178175 19:08:16.6 -19:17:24 26/08/1991 02:07:46  3600.0 178175aa.fit  
HD 183656 19:30:33.0   3:26:40 07/09/1992 19:16:37  1800.0 a183656i.fit  
HD 183656 19:30:33.0   3:26:40 07/09/1992 20:52:36  1800.0 a183656j.fit  
HD 183656 19:30:33.0   3:26:40 28/08/1991 01:26:24  5400.0 183656ac.fit  
HD 183914 19:30:45.2  27:57:55 06/09/1992 19:07:33  1200.0 a183914e.fit  
HD 183914 19:30:45.2  27:57:55 06/09/1992 21:20:42  1200.0 a183914f.fit  
HD 184279 19:33:36.9   3:45:41 27/08/1991 01:03:53  7200.0 184279ab.fit  
HD 185037 19:35:48.2  36:56:40 04/09/1992 19:57:05  3600.0 a185037c.fit  
HD 185037 19:35:48.2  36:56:40 05/09/1992 19:58:25  3600.0 a185037d.fit  
HD 187811 19:51:04.0  22:36:36 06/09/1992 19:31:55  1200.0 a187811e.fit  
HD 187811 19:51:04.0  22:36:36 06/09/1992 21:45:29  1200.0 a187811f.fit  
HD 189687 19:59:55.1  37:02:35 04/09/1992 21:03:32  1800.0 a189687c.fit  
HD 189687 19:59:55.1  37:02:35 05/09/1992 21:03:38  1800.0 a189687d.fit  
HD 191610 20:09:25.5  36:50:23 04/09/1992 21:37:25  1800.0 a191610c.fit  
HD 191610 20:09:25.5  36:50:23 05/09/1992 21:39:15  1800.0 a191610d.fit  
HD 192044 20:12:00.6  26:28:44 06/09/1992 20:09:01  2400.0 a192044e.fit  
HD 192044 20:12:00.6  26:28:44 06/09/1992 22:08:58  2400.0 a192044f.fit  
HD 193911 20:22:03.3  24:26:46 07/09/1992 20:07:13  1800.0 a193911i.fit  
HD 193911 20:22:03.3  24:26:46 07/09/1992 21:42:14  1800.0 a193911j.fit  
HD 198183 20:47:24.4  36:29:27 07/09/1992 22:16:53   600.0 a198183j.fit  
HD 198183 20:47:24.4  36:29:27 07/09/1992 23:39:06   600.0 a198183k.fit  
HD 200120 20:59:49.5  47:31:16 02/09/1992 20:23:45  1800.0 a200120a.fit  
HD 200120 20:59:49.5  47:31:16 03/09/1992 19:51:08  2400.0 a200120b.fit  
HD 201733 21:09:58.5  45:30:09 15/09/1999 21:22:09  7200.0 q201733a.fit  
HD 201733 21:09:58.5  45:30:09 16/09/1999 21:54:56  7195.0 q201733b.fit  
HD 202904 21:17:55.0  34:53:49 02/09/1992 21:35:21  1200.0 a202904a.fit  
HD 202904 21:17:55.0  34:53:49 03/09/1992 21:20:38  1200.0 a202904b.fit  
HD 203467 21:19:22.1  64:52:19 02/09/1992 22:00:51  1800.0 a203467a.fit  
HD 203467 21:19:22.1  64:52:19 03/09/1992 21:44:42  1800.0 a203467b.fit  
HD 203467 21:19:22.1  64:52:19 09/08/1994 21:24:45  3600.0 d203467e.fit  
HD 204860 21:30:01.0  45:29:40 20/09/1999 21:39:38  9000.0 q204860d.fit  
HD 205637 21:37:04.7 -19:27:58 21/09/1996 01:38:09  1500.0 205637da.fit  
HD 205637 21:37:04.7 -19:27:58 26/08/1991 03:16:05  3000.0 205637aa.fit  
HD 205637 21:37:04.7 -19:27:58 31/08/1991 05:50:59  3000.0 205637af.fit  
HD 208057 21:53:03.7  25:55:31 28/08/1991 03:46:30  3600.0 208057ac.fit  
HD 208682 21:55:31.0  65:19:16 07/09/1992 22:53:33  1800.0 a208682j.fit  
HD 208682 21:55:31.0  65:19:16 08/09/1992 00:15:56  1800.0 a208682k.fit  
HD 209014 22:00:50.1 -28:27:13 26/08/1991 04:10:00  3600.0 209014aa.fit  
HD 209014 22:00:50.1 -28:27:13 29/08/1991 06:22:22  3600.0 209014ad.fit  
HD 209409 22:03:18.7 -02:09:19 27/08/1991 03:24:21  2400.0 209409ab.fit  
HD 209409 22:03:18.7 -02:09:19 30/08/1991 03:31:52  2400.0 209409ae.fit  
HD 209522 22:04:36.7 -26:49:20 27/08/1991 05:47:28  3600.0 209522ab.fit  
HD 210129 22:07:50.2  21:42:10 28/08/1991 04:51:26  3600.0 210129ac.fit  
HD 212076 22:21:31.0  12:12:19 02/09/1992 22:36:20  1800.0 a212076a.fit  
HD 212076 22:21:31.0  12:12:19 03/09/1992 22:19:28  1800.0 a212076b.fit  
HD 212076 22:21:31.0  12:12:19 06/09/1992 22:57:06  1200.0 a212076f.fit  
HD 212076 22:21:31.0  12:12:19 07/09/1992 00:11:13  1200.0 a212076g.fit  
HD 212076 22:21:31.0  12:12:19 13/09/1997 04:07:33  1800.0 212076ea.fit  
HD 212076 22:21:31.0  12:12:19 21/09/1996 02:48:14  1900.0 212076da.fit  
HD 212076 22:21:31.0  12:12:19 27/08/1991 04:08:46  3600.0 212076ab.fit  
HD 212076 22:21:31.0  12:12:19 30/01/1996 17:57:52  4935.0 j212076c2.fit 
HD 212076 22:21:31.0  12:12:19 31/08/1991 06:54:23  3600.0 212076af.fit  
HD 212571 22:25:16.5   1:22:39 26/08/1991 07:29:52  2700.0 212571aa.fit  
HD 214168 22:35:52.2  39:38:04 06/09/1992 23:23:46  1800.0 a214168f.fit  
HD 214168 22:35:52.2  39:38:04 07/09/1992 00:37:54  1800.0 a214168g.fit  
HD 214748 22:40:39.3 -27:02:37 26/08/1991 05:13:54  1800.0 214748aa.fit  
HD 214748 22:40:39.3 -27:02:37 29/08/1991 07:28:46  1800.0 214748ad.fit  
HD 217050 22:57:04.5  48:41:03 04/09/1992 22:59:52  3600.0 a217050c.fit  
HD 217050 22:57:04.5  48:41:03 05/09/1992 23:09:10  3600.0 a217050d.fit  
HD 217050 22:57:04.5  48:41:03 30/01/1996 19:36:58  6118.0 j217050c.fit  
HD 217891 23:03:52.5   3:49:12 26/08/1991 06:05:27  3600.0 217891aa.fit  
HD 224544 23:58:49.2  32:22:55 24/09/1999 22:09:39  6322.0 q224544i.fit  
HD 224544 23:58:49.2  32:22:55 28/09/1999 21:28:00  7993.0 q224544k.fit  
HD 224559 23:58:46.4  46:24:47 03/09/1992 00:58:02  3600.0 a224559a.fit  
HD 224559 23:58:46.4  46:24:47 04/09/1992 00:37:45  3600.0 a224559b.fit  
HD 224559 23:58:46.4  46:24:47 26/09/1999 21:24:51  5717.0 q224559j.fit  
